,word,count,cum_freq,cum_perc,percentile,length,volume
9252,screenplay,115,26958224,99.6655475613,_100,10,>100
9253,cosby,115,26958339,99.6659727205,_100,5,>100
9254,rey,115,26958454,99.6663978798,_100,3,>100
9255,recital,115,26958569,99.666823039,_100,7,>100
9256,discourse,115,26958684,99.6672481982,_100,9,>100
9257,oovoo,115,26958799,99.6676733575,_100,5,>100
9258,mailbox,115,26958914,99.6680985167,_100,7,>100
9259,goodie,115,26959029,99.668523676,_100,6,>100
9260,elway,114,26959143,99.6689451382,_100,5,>100
9261,learners,114,26959257,99.6693666004,_100,8,>100
9262,jp,114,26959371,99.6697880626,_100,2,>100
9263,babysitting,114,26959485,99.6702095248,_100,11,>100
9264,dominant,114,26959599,99.670630987,_100,8,>100
9265,concussion,114,26959713,99.6710524492,_100,10,>100
9266,expired,114,26959827,99.6714739114,_100,7,>100
9267,mercedes,114,26959941,99.6718953736,_100,8,>100
9268,tue,114,26960055,99.6723168358,_100,3,>100
9269,improvements,114,26960169,99.672738298,_100,12,>100
9270,neglected,114,26960283,99.6731597602,_100,9,>100
9271,awaits,114,26960397,99.6735812224,_100,6,>100
9272,glued,114,26960511,99.6740026846,_100,5,>100
9273,brewed,114,26960625,99.6744241468,_100,6,>100
9274,boats,114,26960739,99.674845609,_100,5,>100
9275,hong,114,26960853,99.6752670712,_100,4,>100
9276,strict,114,26960967,99.6756885334,_100,6,>100
9277,mastered,114,26961081,99.6761099956,_100,8,>100
9278,donor,114,26961195,99.6765314578,_100,5,>100
9279,holland,114,26961309,99.67695292,_100,7,>100
9280,poured,114,26961423,99.6773743822,_100,6,>100
9281,procrastinating,114,26961537,99.6777958444,_100,15,>100
9282,doubled,114,26961651,99.6782173066,_100,7,>100
9283,macy,114,26961765,99.6786387688,_100,4,>100
9284,mosquito,114,26961879,99.679060231,_100,8,>100
9285,spontaneous,114,26961993,99.6794816932,_100,11,>100
9286,opponents,114,26962107,99.6799031554,_100,9,>100
9287,survivors,114,26962221,99.6803246176,_100,9,>100
9288,dedicate,114,26962335,99.6807460798,_100,8,>100
9289,vain,114,26962449,99.681167542,_100,4,>100
9290,castro,114,26962563,99.6815890042,_100,6,>100
9291,jeopardy,114,26962677,99.6820104664,_100,8,>100
9292,freshly,114,26962791,99.6824319286,_100,7,>100
9293,stylish,114,26962905,99.6828533908,_100,7,>100
9294,occasional,114,26963019,99.683274853,_100,10,>100
9295,endorsed,114,26963133,99.6836963152,_100,8,>100
9296,eatin,114,26963247,99.6841177774,_100,5,>100
9297,offend,114,26963361,99.6845392396,_100,6,>100
9298,icons,114,26963475,99.6849607018,_100,5,>100
9299,toughest,114,26963589,99.685382164,_100,8,>100
9300,breezy,114,26963703,99.6858036262,_100,6,>100
9301,wounds,114,26963817,99.6862250884,_100,6,>100
9302,lite,114,26963931,99.6866465506,_100,4,>100
9303,duties,114,26964045,99.6870680128,_100,6,>100
9304,heals,114,26964159,99.687489475,_100,5,>100
9305,guidelines,114,26964273,99.6879109372,_100,10,>100
9306,louie,114,26964387,99.6883323994,_100,5,>100
9307,shapes,113,26964500,99.6887501646,_100,6,>100
9308,electronics,113,26964613,99.6891679297,_100,11,>100
9309,crop,113,26964726,99.6895856949,_100,4,>100
9310,nonprofits,113,26964839,99.6900034601,_100,10,>100
9311,finalists,113,26964952,99.6904212252,_100,9,>100
9312,bumps,113,26965065,99.6908389904,_100,5,>100
9313,fitzgerald,113,26965178,99.6912567555,_100,10,>100
9314,iq,113,26965291,99.6916745207,_100,2,>100
9315,basil,113,26965404,99.6920922859,_100,5,>100
9316,untill,113,26965517,99.692510051,_100,6,>100
9317,workforce,113,26965630,99.6929278162,_100,9,>100
9318,horribly,113,26965743,99.6933455814,_100,8,>100
9319,freshmen,113,26965856,99.6937633465,_100,8,>100
9320,pga,113,26965969,99.6941811117,_100,3,>100
9321,eternity,113,26966082,99.6945988769,_100,8,>100
9322,heel,113,26966195,99.695016642,_100,4,>100
9323,hoffman,113,26966308,99.6954344072,_100,7,>100
9324,tommorrow,113,26966421,99.6958521724,_100,9,>100
9325,loudest,113,26966534,99.6962699375,_100,7,>100
9326,imperial,113,26966647,99.6966877027,_100,8,>100
9327,scroll,113,26966760,99.6971054678,_100,6,>100
9328,retro,113,26966873,99.697523233,_100,5,>100
9329,fone,113,26966986,99.6979409982,_100,4,>100
9330,faint,113,26967099,99.6983587633,_100,5,>100
9331,facilities,113,26967212,99.6987765285,_100,10,>100
9332,devoted,113,26967325,99.6991942937,_100,7,>100
9333,googled,113,26967438,99.6996120588,_100,7,>100
9334,trailers,113,26967551,99.700029824,_100,8,>100
9335,swagger,113,26967664,99.7004475892,_100,7,>100
9336,depot,113,26967777,99.7008653543,_100,5,>100
9337,bouta,113,26967890,99.7012831195,_100,5,>100
9338,malibu,113,26968003,99.7017008847,_100,6,>100
9339,argh,113,26968116,99.7021186498,_100,4,>100
9340,newer,113,26968229,99.702536415,_100,5,>100
9341,essentially,113,26968342,99.7029541801,_100,11,>100
9342,donkey,113,26968455,99.7033719453,_100,6,>100
9343,intake,113,26968568,99.7037897105,_100,6,>100
9344,cuisine,113,26968681,99.7042074756,_100,7,>100
9345,positively,113,26968794,99.7046252408,_100,10,>100
9346,hub,113,26968907,99.705043006,_100,3,>100
9347,piercings,113,26969020,99.7054607711,_100,9,>100
9348,haa,113,26969133,99.7058785363,_100,3,>100
9349,despair,113,26969246,99.7062963015,_100,7,>100
9350,mirrors,113,26969359,99.7067140666,_100,7,>100
9351,mccain,113,26969472,99.7071318318,_100,6,>100
9352,observe,113,26969585,99.707549597,_100,7,>100
9353,napping,113,26969698,99.7079673621,_100,7,>100
9354,lohan,113,26969811,99.7083851273,_100,5,>100
9355,inquiry,113,26969924,99.7088028924,_100,7,>100
9356,nearest,113,26970037,99.7092206576,_100,7,>100
9357,integrate,113,26970150,99.7096384228,_100,9,>100
9358,highs,113,26970263,99.7100561879,_100,5,>100
9359,jax,113,26970376,99.7104739531,_100,3,>100
9360,produces,113,26970489,99.7108917183,_100,8,>100
9361,phi,113,26970602,99.7113094834,_100,3,>100
9362,php,113,26970715,99.7117272486,_100,3,>100
9363,breakout,113,26970828,99.7121450138,_100,8,>100
9364,controversial,113,26970941,99.7125627789,_100,13,>100
9365,tornadoes,113,26971054,99.7129805441,_100,9,>100
9366,dogg,113,26971167,99.7133983092,_100,4,>100
9367,secretary,113,26971280,99.7138160744,_100,9,>100
9368,tablets,113,26971393,99.7142338396,_100,7,>100
9369,crafts,113,26971506,99.7146516047,_100,6,>100
9370,ranger,113,26971619,99.7150693699,_100,6,>100
9371,aristotle,113,26971732,99.7154871351,_100,9,>100
9372,sdsu,113,26971845,99.7159049002,_100,4,>100
9373,granny,112,26971957,99.7163189684,_100,6,>100
9374,buckets,112,26972069,99.7167330365,_100,7,>100
9375,democrat,112,26972181,99.7171471046,_100,8,>100
9376,steaks,112,26972293,99.7175611727,_100,6,>100
9377,scooter,112,26972405,99.7179752409,_100,7,>100
9378,referrals,112,26972517,99.718389309,_100,9,>100
9379,cheryl,112,26972629,99.7188033771,_100,6,>100
9380,pierre,112,26972741,99.7192174453,_100,6,>100
9381,forgets,112,26972853,99.7196315134,_100,7,>100
9382,withdrawal,112,26972965,99.7200455815,_100,10,>100
9383,cellphone,112,26973077,99.7204596496,_100,9,>100
9384,marketplace,112,26973189,99.7208737178,_100,11,>100
9385,striking,112,26973301,99.7212877859,_100,8,>100
9386,omar,112,26973413,99.721701854,_100,4,>100
9387,diagnosed,112,26973525,99.7221159221,_100,9,>100
9388,preaching,112,26973637,99.7225299903,_100,9,>100
9389,lotto,112,26973749,99.7229440584,_100,5,>100
9390,toledo,112,26973861,99.7233581265,_100,6,>100
9391,cue,112,26973973,99.7237721947,_100,3,>100
9392,magnificent,112,26974085,99.7241862628,_100,11,>100
9393,peggy,112,26974197,99.7246003309,_100,5,>100
9394,corrupt,112,26974309,99.725014399,_100,7,>100
9395,rebuild,112,26974421,99.7254284672,_100,7,>100
9396,newspapers,112,26974533,99.7258425353,_100,10,>100
9397,establish,112,26974645,99.7262566034,_100,9,>100
9398,empower,112,26974757,99.7266706715,_100,7,>100
9399,stabbed,112,26974869,99.7270847397,_100,7,>100
9400,listenin,112,26974981,99.7274988078,_100,8,>100
9401,threatened,112,26975093,99.7279128759,_100,10,>100
9402,dots,112,26975205,99.7283269441,_100,4,>100
9403,tzu,112,26975317,99.7287410122,_100,3,>100
9404,kush,112,26975429,99.7291550803,_100,4,>100
9405,container,112,26975541,99.7295691484,_100,9,>100
9406,penalties,112,26975653,99.7299832166,_100,9,>100
9407,healed,112,26975765,99.7303972847,_100,6,>100
9408,realizes,112,26975877,99.7308113528,_100,8,>100
9409,toni,112,26975989,99.7312254209,_100,4,>100
9410,firehook,112,26976101,99.7316394891,_100,8,>100
9411,yells,112,26976213,99.7320535572,_100,5,>100
9412,ramp,112,26976325,99.7324676253,_100,4,>100
9413,powered,112,26976437,99.7328816935,_100,7,>100
9414,planner,112,26976549,99.7332957616,_100,7,>100
9415,oneself,112,26976661,99.7337098297,_100,7,>100
9416,chapel,112,26976773,99.7341238978,_100,6,>100
9417,cher,112,26976885,99.734537966,_100,4,>100
9418,vets,112,26976997,99.7349520341,_100,4,>100
9419,righteous,112,26977109,99.7353661022,_100,9,>100
9420,barriers,112,26977221,99.7357801703,_100,8,>100
9421,git,112,26977333,99.7361942385,_100,3,>100
9422,phrases,112,26977445,99.7366083066,_100,7,>100
9423,barney,112,26977557,99.7370223747,_100,6,>100
9424,saddest,112,26977669,99.7374364429,_100,7,>100
9425,mizzou,112,26977781,99.737850511,_100,6,>100
9426,taxpayers,112,26977893,99.7382645791,_100,9,>100
9427,usb,111,26978004,99.7386749502,_100,3,>100
9428,guesses,111,26978115,99.7390853213,_100,7,>100
9429,heavens,111,26978226,99.7394956924,_100,7,>100
9430,girlie,111,26978337,99.7399060635,_100,6,>100
9431,deserving,111,26978448,99.7403164346,_100,9,>100
9432,sustainability,111,26978559,99.7407268057,_100,14,>100
9433,keepin,111,26978670,99.7411371767,_100,6,>100
9434,intentional,111,26978781,99.7415475478,_100,11,>100
9435,arrogant,111,26978892,99.7419579189,_100,8,>100
9436,crust,111,26979003,99.74236829,_100,5,>100
9437,horns,111,26979114,99.7427786611,_100,5,>100
9438,utterly,111,26979225,99.7431890322,_100,7,>100
9439,dinners,111,26979336,99.7435994033,_100,7,>100
9440,ethan,111,26979447,99.7440097744,_100,5,>100
9441,organ,111,26979558,99.7444201455,_100,5,>100
9442,dwts,111,26979669,99.7448305166,_100,4,>100
9443,sung,111,26979780,99.7452408876,_100,4,>100
9444,finalist,111,26979891,99.7456512587,_100,8,>100
9445,hangs,111,26980002,99.7460616298,_100,5,>100
9446,strengthen,111,26980113,99.7464720009,_100,10,>100
9447,wesley,111,26980224,99.746882372,_100,6,>100
9448,biscuit,111,26980335,99.7472927431,_100,7,>100
9449,doughnuts,111,26980446,99.7477031142,_100,9,>100
9450,squirrels,111,26980557,99.7481134853,_100,9,>100
9451,lacks,111,26980668,99.7485238564,_100,5,>100
9452,snuggle,111,26980779,99.7489342275,_100,7,>100
9453,philippines,111,26980890,99.7493445985,_100,11,>100
9454,ana,111,26981001,99.7497549696,_100,3,>100
9455,jasmine,111,26981112,99.7501653407,_100,7,>100
9456,controversy,111,26981223,99.7505757118,_100,11,>100
9457,contestants,111,26981334,99.7509860829,_100,11,>100
9458,captured,111,26981445,99.751396454,_100,8,>100
9459,understandable,111,26981556,99.7518068251,_100,14,>100
9460,humbled,111,26981667,99.7522171962,_100,7,>100
9461,cooks,111,26981778,99.7526275673,_100,5,>100
9462,shoppers,111,26981889,99.7530379384,_100,8,>100
9463,import,111,26982000,99.7534483095,_100,6,>100
9464,busting,111,26982111,99.7538586805,_100,7,>100
9465,missy,111,26982222,99.7542690516,_100,5,>100
9466,risen,111,26982333,99.7546794227,_100,5,>100
9467,gummy,111,26982444,99.7550897938,_100,5,>100
9468,persistence,111,26982555,99.7555001649,_100,11,>100
9469,phx,111,26982666,99.755910536,_100,3,>100
9470,baggage,111,26982777,99.7563209071,_100,7,>100
9471,muslim,111,26982888,99.7567312782,_100,6,>100
9472,medication,111,26982999,99.7571416493,_100,10,>100
9473,marina,111,26983110,99.7575520204,_100,6,>100
9474,arrow,111,26983221,99.7579623914,_100,5,>100
9475,appearing,111,26983332,99.7583727625,_100,9,>100
9476,conservatives,110,26983442,99.7587794366,_100,13,>100
9477,connects,110,26983552,99.7591861106,_100,8,>100
9478,euro,110,26983662,99.7595927847,_100,4,>100
9479,receiver,110,26983772,99.7599994588,_100,8,>100
9480,intimate,110,26983882,99.7604061328,_100,8,>100
9481,cursing,110,26983992,99.7608128069,_100,7,>100
9482,congressional,110,26984102,99.7612194809,_100,13,>100
9483,wandering,110,26984212,99.761626155,_100,9,>100
9484,coleman,110,26984322,99.762032829,_100,7,>100
9485,verify,110,26984432,99.7624395031,_100,6,>100
9486,screwing,110,26984542,99.7628461771,_100,8,>100
9487,hum,110,26984652,99.7632528512,_100,3,>100
9488,brainstorming,110,26984762,99.7636595252,_100,13,>100
9489,muhammad,110,26984872,99.7640661993,_100,8,>100
9490,expectation,110,26984982,99.7644728733,_100,11,>100
9491,successes,110,26985092,99.7648795474,_100,9,>100
9492,gourmet,110,26985202,99.7652862215,_100,7,>100
9493,crispy,110,26985312,99.7656928955,_100,6,>100
9494,rows,110,26985422,99.7660995696,_100,4,>100
9495,sequence,110,26985532,99.7665062436,_100,8,>100
9496,hardy,110,26985642,99.7669129177,_100,5,>100
9497,motor,110,26985752,99.7673195917,_100,5,>100
9498,110,110,26985862,99.7677262658,_100,3,>100
9499,ak,110,26985972,99.7681329398,_100,2,>100
9500,hawk,110,26986082,99.7685396139,_100,4,>100
9501,lms,110,26986192,99.7689462879,_100,3,>100
9502,sinus,110,26986302,99.769352962,_100,5,>100
9503,linux,110,26986412,99.769759636,_100,5,>100
9504,insulting,110,26986522,99.7701663101,_100,9,>100
9505,decrease,110,26986632,99.7705729841,_100,8,>100
9506,ounce,110,26986742,99.7709796582,_100,5,>100
9507,alexandria,110,26986852,99.7713863323,_100,10,>100
9508,affection,110,26986962,99.7717930063,_100,9,>100
9509,burbank,110,26987072,99.7721996804,_100,7,>100
9510,rug,110,26987182,99.7726063544,_100,3,>100
9511,targets,110,26987292,99.7730130285,_100,7,>100
9512,buyer,110,26987402,99.7734197025,_100,5,>100
9513,confess,110,26987512,99.7738263766,_100,7,>100
9514,functions,110,26987622,99.7742330506,_100,9,>100
9515,communicating,110,26987732,99.7746397247,_100,13,>100
9516,gus,110,26987842,99.7750463987,_100,3,>100
9517,theories,110,26987952,99.7754530728,_100,8,>100
9518,snooze,110,26988062,99.7758597468,_100,6,>100
9519,wh,110,26988172,99.7762664209,_100,2,>100
9520,daytime,110,26988282,99.776673095,_100,7,>100
9521,lifelong,110,26988392,99.777079769,_100,8,>100
9522,scissors,110,26988502,99.7774864431,_100,8,>100
9523,unwanted,110,26988612,99.7778931171,_100,8,>100
9524,fletcher,110,26988722,99.7782997912,_100,8,>100
9525,foam,110,26988832,99.7787064652,_100,4,>100
9526,licking,109,26988941,99.7791094422,_100,7,>100
9527,srsly,109,26989050,99.7795124193,_100,5,>100
9528,timmy,109,26989159,99.7799153963,_100,5,>100
9529,uptown,109,26989268,99.7803183733,_100,6,>100
9530,trilogy,109,26989377,99.7807213503,_100,7,>100
9531,snag,109,26989486,99.7811243273,_100,4,>100
9532,recommending,109,26989595,99.7815273043,_100,12,>100
9533,midget,109,26989704,99.7819302814,_100,6,>100
9534,tomarrow,109,26989813,99.7823332584,_100,8,>100
9535,beverages,109,26989922,99.7827362354,_100,9,>100
9536,sullivan,109,26990031,99.7831392124,_100,8,>100
9537,perez,109,26990140,99.7835421894,_100,5,>100
9538,cuba,109,26990249,99.7839451664,_100,4,>100
9539,processed,109,26990358,99.7843481435,_100,9,>100
9540,iam,109,26990467,99.7847511205,_100,3,>100
9541,inability,109,26990576,99.7851540975,_100,9,>100
9542,strictly,109,26990685,99.7855570745,_100,8,>100
9543,stash,109,26990794,99.7859600515,_100,5,>100
9544,desired,109,26990903,99.7863630285,_100,7,>100
9545,bittersweet,109,26991012,99.7867660056,_100,11,>100
9546,brock,109,26991121,99.7871689826,_100,5,>100
9547,dreamt,109,26991230,99.7875719596,_100,6,>100
9548,frat,109,26991339,99.7879749366,_100,4,>100
9549,balboa,109,26991448,99.7883779136,_100,6,>100
9550,rises,109,26991557,99.7887808906,_100,5,>100
9551,turf,109,26991666,99.7891838677,_100,4,>100
9552,taped,109,26991775,99.7895868447,_100,5,>100
9553,nova,109,26991884,99.7899898217,_100,4,>100
9554,cameo,109,26991993,99.7903927987,_100,5,>100
9555,marvelous,109,26992102,99.7907957757,_100,9,>100
9556,wheelchair,109,26992211,99.7911987527,_100,10,>100
9557,hon,109,26992320,99.7916017298,_100,3,>100
9558,neglect,109,26992429,99.7920047068,_100,7,>100
9559,query,109,26992538,99.7924076838,_100,5,>100
9560,hugh,109,26992647,99.7928106608,_100,4,>100
9561,logos,109,26992756,99.7932136378,_100,5,>100
9562,empowering,109,26992865,99.7936166148,_100,10,>100
9563,stuffing,109,26992974,99.7940195919,_100,8,>100
9564,arab,109,26993083,99.7944225689,_100,4,>100
9565,peel,109,26993192,99.7948255459,_100,4,>100
9566,ahahaha,109,26993301,99.7952285229,_100,7,>100
9567,pablo,109,26993410,99.7956314999,_100,5,>100
9568,chinatown,109,26993519,99.7960344769,_100,9,>100
9569,pizzas,109,26993628,99.796437454,_100,6,>100
9570,instinct,109,26993737,99.796840431,_100,8,>100
9571,spammers,109,26993846,99.797243408,_100,8,>100
9572,victories,108,26993954,99.797642688,_100,9,>100
9573,boehner,108,26994062,99.7980419679,_100,7,>100
9574,gracias,108,26994170,99.7984412479,_100,7,>100
9575,bae,108,26994278,99.7988405279,_100,3,>100
9576,catcher,108,26994386,99.7992398079,_100,7,>100
9577,operations,108,26994494,99.7996390879,_100,10,>100
9578,manners,108,26994602,99.8000383678,_100,7,>100
9579,hippie,108,26994710,99.8004376478,_100,6,>100
9580,movements,108,26994818,99.8008369278,_100,9,>100
9581,bama,108,26994926,99.8012362078,_100,4,>100
9582,robbie,108,26995034,99.8016354878,_100,6,>100
9583,hooking,108,26995142,99.8020347677,_100,7,>100
9584,composer,108,26995250,99.8024340477,_100,8,>100
9585,sermon,108,26995358,99.8028333277,_100,6,>100
9586,sweatpants,108,26995466,99.8032326077,_100,10,>100
9587,mascara,108,26995574,99.8036318877,_100,7,>100
9588,vacations,108,26995682,99.8040311676,_100,9,>100
9589,delighted,108,26995790,99.8044304476,_100,9,>100
9590,temptation,108,26995898,99.8048297276,_100,10,>100
9591,shines,108,26996006,99.8052290076,_100,6,>100
9592,partnering,108,26996114,99.8056282876,_100,10,>100
9593,occurred,108,26996222,99.8060275675,_100,8,>100
9594,givin,108,26996330,99.8064268475,_100,5,>100
9595,renting,108,26996438,99.8068261275,_100,7,>100
9596,rapid,108,26996546,99.8072254075,_100,5,>100
9597,neutral,108,26996654,99.8076246875,_100,7,>100
9598,microphone,108,26996762,99.8080239674,_100,10,>100
9599,whilst,108,26996870,99.8084232474,_100,6,>100
9600,meg,108,26996978,99.8088225274,_100,3,>100
9601,dealers,108,26997086,99.8092218074,_100,7,>100
9602,guides,108,26997194,99.8096210874,_100,6,>100
9603,tipsy,108,26997302,99.8100203673,_100,5,>100
9604,surviving,108,26997410,99.8104196473,_100,9,>100
9605,scholar,108,26997518,99.8108189273,_100,7,>100
9606,meatballs,108,26997626,99.8112182073,_100,9,>100
9607,ambitious,108,26997734,99.8116174873,_100,9,>100
9608,fla,108,26997842,99.8120167672,_100,3,>100
9609,paired,108,26997950,99.8124160472,_100,6,>100
9610,cult,108,26998058,99.8128153272,_100,4,>100
9611,fundamental,108,26998166,99.8132146072,_100,11,>100
9612,tru,108,26998274,99.8136138872,_100,3,>100
9613,pads,108,26998382,99.8140131671,_100,4,>100
9614,evolve,108,26998490,99.8144124471,_100,6,>100
9615,hookah,108,26998598,99.8148117271,_100,6,>100
9616,stove,108,26998706,99.8152110071,_100,5,>100
9617,mushrooms,108,26998814,99.8156102871,_100,9,>100
9618,hendrix,107,26998921,99.81600587,_100,7,>100
9619,penguin,107,26999028,99.816401453,_100,7,>100
9620,gears,107,26999135,99.8167970359,_100,5,>100
9621,woken,107,26999242,99.8171926188,_100,5,>100
9622,reducing,107,26999349,99.8175882018,_100,8,>100
9623,pinot,107,26999456,99.8179837847,_100,5,>100
9624,vandy,107,26999563,99.8183793677,_100,5,>100
9625,advocates,107,26999670,99.8187749506,_100,9,>100
9626,fella,107,26999777,99.8191705336,_100,5,>100
9627,instance,107,26999884,99.8195661165,_100,8,>100
9628,upsets,107,26999991,99.8199616994,_100,6,>100
9629,indicate,107,27000098,99.8203572824,_100,8,>100
9630,107,107,27000205,99.8207528653,_100,3,>100
9631,darker,107,27000312,99.8211484483,_100,6,>100
9632,nominations,107,27000419,99.8215440312,_100,11,>100
9633,wierd,107,27000526,99.8219396142,_100,5,>100
9634,financing,107,27000633,99.8223351971,_100,9,>100
9635,glimpse,107,27000740,99.82273078,_100,7,>100
9636,encourages,107,27000847,99.823126363,_100,10,>100
9637,rendition,107,27000954,99.8235219459,_100,9,>100
9638,chen,107,27001061,99.8239175289,_100,4,>100
9639,hiccups,107,27001168,99.8243131118,_100,7,>100
9640,dilemma,107,27001275,99.8247086948,_100,7,>100
9641,oysters,107,27001382,99.8251042777,_100,7,>100
9642,swings,107,27001489,99.8254998606,_100,6,>100
9643,internships,107,27001596,99.8258954436,_100,11,>100
9644,ingredient,107,27001703,99.8262910265,_100,10,>100
9645,wiped,107,27001810,99.8266866095,_100,5,>100
9646,stretching,107,27001917,99.8270821924,_100,10,>100
9647,killers,107,27002024,99.8274777754,_100,7,>100
9648,snarky,107,27002131,99.8278733583,_100,6,>100
9649,galore,107,27002238,99.8282689412,_100,6,>100
9650,tends,107,27002345,99.8286645242,_100,5,>100
9651,founders,107,27002452,99.8290601071,_100,8,>100
9652,heartbeat,107,27002559,99.8294556901,_100,9,>100
9653,heater,107,27002666,99.829851273,_100,6,>100
9654,emerald,107,27002773,99.830246856,_100,7,>100
9655,dug,107,27002880,99.8306424389,_100,3,>100
9656,bullies,106,27002986,99.8310343248,_100,7,>100
9657,creeper,106,27003092,99.8314262107,_100,7,>100
9658,106,106,27003198,99.8318180966,_100,3,>100
9659,stocking,106,27003304,99.8322099825,_100,8,>100
9660,dashboard,106,27003410,99.8326018684,_100,9,>100
9661,precise,106,27003516,99.8329937543,_100,7,>100
9662,mae,106,27003622,99.8333856402,_100,3,>100
9663,custody,106,27003728,99.8337775261,_100,7,>100
9664,turtles,106,27003834,99.8341694121,_100,7,>100
9665,companion,106,27003940,99.834561298,_100,9,>100
9666,strippers,106,27004046,99.8349531839,_100,9,>100
9667,gore,106,27004152,99.8353450698,_100,4,>100
9668,filters,106,27004258,99.8357369557,_100,7,>100
9669,cookbook,106,27004364,99.8361288416,_100,8,>100
9670,esteem,106,27004470,99.8365207275,_100,6,>100
9671,vietnam,106,27004576,99.8369126134,_100,7,>100
9672,branches,106,27004682,99.8373044993,_100,8,>100
9673,circa,106,27004788,99.8376963852,_100,5,>100
9674,consist,106,27004894,99.8380882711,_100,7,>100
9675,hilltop,106,27005000,99.838480157,_100,7,>100
9676,televised,106,27005106,99.8388720429,_100,9,>100
9677,courageous,106,27005212,99.8392639288,_100,10,>100
9678,maintaining,106,27005318,99.8396558147,_100,11,>100
9679,erik,106,27005424,99.8400477006,_100,4,>100
9680,definately,106,27005530,99.8404395866,_100,10,>100
9681,currency,106,27005636,99.8408314725,_100,8,>100
9682,webster,106,27005742,99.8412233584,_100,7,>100
9683,impressions,106,27005848,99.8416152443,_100,11,>100
9684,askin,106,27005954,99.8420071302,_100,5,>100
9685,toby,106,27006060,99.8423990161,_100,4,>100
9686,huffington,106,27006166,99.842790902,_100,10,>100
9687,disorder,106,27006272,99.8431827879,_100,8,>100
9688,hints,106,27006378,99.8435746738,_100,5,>100
9689,lust,106,27006484,99.8439665597,_100,4,>100
9690,slowing,106,27006590,99.8443584456,_100,7,>100
9691,scholarly,106,27006696,99.8447503315,_100,9,>100
9692,mansion,106,27006802,99.8451422174,_100,7,>100
9693,cologne,106,27006908,99.8455341033,_100,7,>100
9694,wp,106,27007014,99.8459259892,_100,2,>100
9695,redneck,106,27007120,99.8463178751,_100,7,>100
9696,viable,106,27007226,99.8467097611,_100,6,>100
9697,sheer,106,27007332,99.847101647,_100,5,>100
9698,albany,106,27007438,99.8474935329,_100,6,>100
9699,carmel,106,27007544,99.8478854188,_100,6,>100
9700,takeover,106,27007650,99.8482773047,_100,8,>100
9701,athens,105,27007755,99.8486654935,_100,6,>100
9702,jaguars,105,27007860,99.8490536824,_100,7,>100
9703,foreal,105,27007965,99.8494418713,_100,6,>100
9704,fluffy,105,27008070,99.8498300602,_100,6,>100
9705,flames,105,27008175,99.850218249,_100,6,>100
9706,unlocked,105,27008280,99.8506064379,_100,8,>100
9707,rory,105,27008385,99.8509946268,_100,4,>100
9708,reject,105,27008490,99.8513828156,_100,6,>100
9709,stevens,105,27008595,99.8517710045,_100,7,>100
9710,creeped,105,27008700,99.8521591934,_100,7,>100
9711,105,105,27008805,99.8525473822,_100,3,>100
9712,expose,105,27008910,99.8529355711,_100,6,>100
9713,gents,105,27009015,99.85332376,_100,5,>100
9714,dwell,105,27009120,99.8537119488,_100,5,>100
9715,bouncing,105,27009225,99.8541001377,_100,8,>100
9716,meme,105,27009330,99.8544883266,_100,4,>100
9717,dorothy,105,27009435,99.8548765155,_100,7,>100
9718,walgreens,105,27009540,99.8552647043,_100,9,>100
9719,hamburger,105,27009645,99.8556528932,_100,9,>100
9720,ashton,105,27009750,99.8560410821,_100,6,>100
9721,pronounced,105,27009855,99.8564292709,_100,10,>100
9722,ferris,105,27009960,99.8568174598,_100,6,>100
9723,colbert,105,27010065,99.8572056487,_100,7,>100
9724,bundle,105,27010170,99.8575938375,_100,6,>100
9725,buns,105,27010275,99.8579820264,_100,4,>100
9726,sunlight,105,27010380,99.8583702153,_100,8,>100
9727,fremont,105,27010485,99.8587584042,_100,7,>100
9728,angelina,105,27010590,99.859146593,_100,8,>100
9729,contributing,105,27010695,99.8595347819,_100,12,>100
9730,noone,105,27010800,99.8599229708,_100,5,>100
9731,utter,105,27010905,99.8603111596,_100,5,>100
9732,violin,105,27011010,99.8606993485,_100,6,>100
9733,divided,105,27011115,99.8610875374,_100,7,>100
9734,chirping,105,27011220,99.8614757262,_100,8,>100
9735,actin,105,27011325,99.8618639151,_100,5,>100
9736,jst,105,27011430,99.862252104,_100,3,>100
9737,banking,105,27011535,99.8626402928,_100,7,>100
9738,sinatra,105,27011640,99.8630284817,_100,7,>100
9739,scotty,105,27011745,99.8634166706,_100,6,>100
9740,listener,105,27011850,99.8638048595,_100,8,>100
9741,smithsonian,105,27011955,99.8641930483,_100,11,>100
9742,thief,105,27012060,99.8645812372,_100,5,>100
9743,vic,105,27012165,99.8649694261,_100,3,>100
9744,debit,105,27012270,99.8653576149,_100,5,>100
9745,diner,105,27012375,99.8657458038,_100,5,>100
9746,brat,105,27012480,99.8661339927,_100,4,>100
9747,egyptian,104,27012584,99.8665184845,_100,8,>100
9748,weaver,104,27012688,99.8669029763,_100,6,>100
9749,temper,104,27012792,99.8672874682,_100,6,>100
9750,cedar,104,27012896,99.86767196,_100,5,>100
9751,scanning,104,27013000,99.8680564518,_100,8,>100
9752,fielder,104,27013104,99.8684409437,_100,7,>100
9753,hubs,104,27013208,99.8688254355,_100,4,>100
9754,verb,104,27013312,99.8692099273,_100,4,>100
9755,stain,104,27013416,99.8695944192,_100,5,>100
